castigate|negative|negative|
cave|negative|negative|
censor|negative|negative|
censure|negative|negative|
chafe|negative|negative|
chaff|negative|negative|
chagrin|negative|negative|
challenge|negative|negative|
charge|negative|negative|
chase|negative|negative|
chasten|negative|negative|
chastise|negative|negative|
chatter|negative|negative|
cheapen|negative|negative|
cheat|negative|negative|
chide|negative|negative|
chill|positive|negative|
choke|negative|negative|
clash|negative|negative|
clog|negative|negative|
close|negative|negative|
cloud|negative|negative|
club|negative|negative|
coerce|negative|negative|
collapse|negative|negative|
collide|negative|negative|
collude|negative|negative|
collusion|negative|negative|
combat|negative|negative|
commiserate|negative|negative|
commit|negative|negative|
compel|negative|negative|
compete|negative|negative|
complain|negative|negative|
complicate|negative|negative|
complicates|negative
conceal|negative|negative|
concede|negative|negative|
concern|negative|negative|
condemn|negative|negative|
condescend|negative|negative|
confess|negative|negative|
confine|negative|negative|
confiscate|negative|negative|
conflict|negative|negative|
confound|negative|negative|
confront|negative|negative|
confuse|negative|negative|
conspire|negative|negative|
constrain|negative|negative|
consume|negative|negative|
contaminate|negative|negative|
contend|negative|negative|
contort|negative|negative|
contradict|negative|negative|
contravene|negative|negative|
contrive|negative|negative|
convict|negative|negative|
cool|negative|negative|
corrode|negative|negative|
corrupt|negative|negative|
cost|negative|negative|
counteract|negative|negative|
cow|negative|negative|
cram|negative|negative|
cramp|negative|negative|
crawl|negative|negative|
cringe|negative|negative|
cringed|negative
cripple|negative|negative|
crippled|negative
criticize|negative|negative|
croak|negative|negative|
cross|negative|negative|
crumble|negative|negative|
crumple|negative|negative|
crush|negative|negative|
crushed|negative
cry|negative|negative|
cried|negative
curse|negative|negative|
curtail|negative|negative|
cuss|negative|negative|
cut|negative|negative|
damage|negative|negative|
damaged|negative
damn|negative|negative|
dangle|negative|negative|
darken|negative|negative|
dash|negative|negative|
daunt|negative|negative|
dawdle|negative|negative|
daze|negative|negative|
deadlock|negative|negative|
debase|negative|negative|
debate|negative|negative|
debauch|negative|negative|
debilitate|negative|negative|
decay|negative|negative|
decease|negative|negative|
deceive|negative|negative|
deceived|negative
deceiving|negative
declaim|negative|negative|
decline|negative|negative|
declined|negative
decompose|negative|negative|
decrease|negative|negative|
decry|negative|negative|
decried|negative
defame|negative|negative|
default|negative|negative|
defeat|negative|negative|
defile|negative|negative|
deform|negative|negative|
defy|negative|negative|
degenerate|negative|negative|
degrade|negative|negative|
degraded|negative
degrading|negative
compromised|negative
dehumanize|negative|negative|
deign|negative|negative|
deject|negative|negative|
dejected|negative
delay|negative|negative|
delayed|negative
delude|negative|negative|
demean|negative|negative|
demolish|negative|negative|
demolished|negative
demonize|negative|negative|
demoralize|negative|negative|
idc|negative
idk|negative
whooped|negative
denigrate|negative|negative|
denounce|negative|negative|
dent|negative|negative|
denunciate|negative|negative|
deny|negative|negative|
deplete|negative|negative|
deplore|negative|negative|
depose|negative|negative|
deprave|negative|negative|
deprecate|negative|negative|
depreciate|negative|negative|
depress|negative|negative|
deprive|negative|negative|
deride|negative|negative|
desecrate|negative|negative|
desert|negative|negative|
desiccate|negative|negative|
despair|negative|negative|
despise|negative|negative|
despoil|negative|negative|
destroy|negative|negative|
detain|negative|negative|
deter|negative|negative|
detest|negative|negative|
detested|negative
detract|negative|negative|
devastate|negative|negative|
deviate|negative|negative|
dictate|negative|negative|
differ|negative|negative|
digress|negative|negative|
dilly-dally|negative|negative|
dim|negative|negative|
diminish|negative|negative|
disable|negative|negative|
disaffect|negative|negative|
disaffirm|negative|negative|
disagree|negative|negative|
disallow|negative|negative|
disappoint|negative|negative|
disappointed|negative
disappoints|negative|negative
disappointing|negative|negative
disapprove|negative|negative|
disapproved|negative
disapproves|negatived|negative
disarm|negative|negative|
disavow|negative|negative|
disbelieve|negative|negative|
discharge|negative|negative|
disclaim|negative|negative|
discombobulate|negative|negative|
discomfit|negative|negative|
discompose|negative|negative|
disconcert|negative|negative|
disconnect|negative
disconnected|negative
discourage|negative|negative|
discouraged|negative
discredit|negative|negative|
discriminate|negative|negative|
disdain|negative|negative|
disfavor|negative|negative|
disgrace|negative|negative|
disgruntle|negative|negative|
disgust|negative|negative|
disgusted|negative
dishearten|negative|negative|
dishonor|negative|negative|
disillusion|negative|negative|
disintegrate|negative|negative|
dislike|negative|negative|
dismay|negative|negative|
dismayed|negative
dismiss|negative|negative|
dismissed|negative
disobey|negative|negative|
disorder|negative|negative|
disorient|negative|negative|
disown|negative|negative|
disparage|negative|negative|
dispel|negative|negative|
dispense|negative|negative|
dispirit|negative|negative|
displace|negative|negative|
displease|negative|negative|
displeased|negative
dispose|negative|negative|
disposed|negative
disprove|negative|negative|
disproved|negative
dispute|negative|negative|
disputed|negative
disquiet|negative|negative|
disregard|negative|negative|
disrespect|negative|negative|
disrupt|negative|negative|
disrupted|negative
disrupting|negative
dissatisfy|negative|negative|
dissemble|negative|negative|
dissuade|negative|negative|
dissuaded|negative
distort|negative|negative|
distorted|negative
distract|negative|negative|
distress|negative|negative|
distressed|negative
distrust|negative|negative|
disturb|negative|negative|
disturbed|negative
divert|negative|negative|
diverted|negative
divide|negative|negative|
divorce|negative|negative|
dominate|negative|negative|
domineer|negative|negative|
doom|negative|negative|
doubt|negative|negative|
downgrade|negative|negative|
downgraded|negative
drag|negative|negative|
dragoon|negative|negative|
dread|negative|negative|
dreaded|negative
drive|neutral|negative|
droop|negative|negative|
drop|negative|negative|
drops|negative
dropped|negative
dropping|negative
drown|negative|negative|
dumbfound|negative|negative|
dump|negative|negative|
dumped|negative
dupe|negative|negative|
dupe|negative
dwindle|negative|negative|
dwindled|negative
dying|negative|negative|
died|negative
ejaculate|negative|negative|
eliminate|negative|negative|
emasculate|negative|negative|
embarrass|negative|negative|
embarassed|negative
embroil|negative|negative|
empathize|negative|negative|
empty|negative|negative|
encroach|negative|negative|
endanger|negative|negative|
enervate|negative|negative|
enfeeble|negative|negative|
enflame|negative|negative|
enforce|negative|negative|
engulf|negative|negative|
enjoin|negative|negative|
enrage|negative|negative|
enraged|negative
enslave|negative|negative|
entangle|negative|negative|
entrap|negative|negative|
envy|negative|negative|
eradicate|negative|negative|
erase|negative|negative|
erased|negative
erode|negative|negative|
eroded|negative
err|negative|negative|
erred|negative
eschew|negative|negative|
evade|negative|negative|
evaded|negative
even|negative|negative|
evict|negative|negative|
eviscerate|negative|negative|
exacerbate|negative|negative|
exaggerate|negative|negative|
exasperate|negative|negative|
eviscerated|negative|negative|
exacerbated|negative|negative|
exaggerated|negative|negative|
exasperated|negative|negative|
exception|negative|negative|
exclaim|negative|negative|
exclude|negative|negative|
excoriate|negative|negative|
execrate|negative|negative|
execute|negative|negative|
exhaust|negative|negative|
exhort|negative|negative|
exile|negative|negative|
exit|neutral|negative|
exited|neutral|negative|
expel|negative|negative|
expire|negative|negative|
explode|negative|negative|
exploit|negative|negative|
expose|negative|negative|
exposed|negative|negative|
expulse|negative|negative|
expunge|negative|negative|
exterminate|negative|negative|
extinguish|negative|negative|
extort|negative|negative|
fabricate|negative|negative|
fail|negative|negative|
fails|negative
failed|negative|negative|
faint|negative
fainted|negative
fall|negative|negative|
falsify|negative|negative|
falter|negative|negative|
fault|negative|negative|
faze|negative|negative|
fear|negative|negative|
feign|negative|negative|
feint|negative|negative|
fib|negative|negative|
fidget|negative|negative|
fight|negative|negative|
finagle|negative|negative|
fine|negative|negative|
fire|negative|negative|
fix|positive
fixed|positive
flabbergast|negative|negative|
flaunt|negative|negative|
fled|negative|negative|
flee|negative|negative|
fleer|negative|negative|
flirt|negative|negative|
flounder|negative|negative|
flout|negative|negative|
fluster|negative|negative|
fool|negative|negative|
force|negative|negative|
forfeit|negative|negative|
forget|negative|negative|
forgot|negative
forsake|negative|negative|
forswear|negative|negative|
fought|negative|negative|
foul|negative|negative|
founder|negative|negative|
fracture|negative|negative|
fraternize|negative|negative|
frazzle|negative|negative|
freak|negative|negative|
fret|negative|negative|
frighten|negative|negative|
frown|negative|negative|
frustrate|negative|negative|
fudge|negative|negative|
fulminate|negative|negative|
fumble|negative|negative|
fume|negative|negative|
fun|negative|negative|
fuss|negative|negative|
fustigate|negative|negative|
gabble|negative|negative|
gaggle|negative|negative|
gainsay|negative|negative|
gall|negative|negative|
gamble|negative|negative|
gape|negative|negative|
gawk|negative|negative|
get|neutral|negative|VH
blocked|negative
unlisted|negative
blocking|negative
remember|positive
hacked|negative
gibber|negative|negative|
gibe|negative|negative|
glare|negative|negative|
gloss|negative|negative|
glower|negative|negative|
goad|negative|negative|
goof|negative|negative|
gossip|negative|negative|
grab|neutral|negative|
grapple|negative|negative|
grate|negative|negative|
grieve|negative|negative|
grill|negative|negative|
grimace|negative|negative|
gripe|negative|negative|
grouse|negative|negative|
growl|negative|negative|
grumble|negative|negative|
groundbreaking|negative
haggle|negative|negative|
hallucinate|negative|negative|
hamper|negative|negative|
hamstring|negative|negative|
hamstrung|negative|negative|
hang|negative|negative|
hangs|negative|negative|
hanging|negative|negative
harangue|negative|negative|
harass|negative|negative|
harden|negative|negative|
harm|negative|negative|
harrow|negative|negative|
hate|negative|negative|
haunt|negative|negative|
hazard|negative|negative|
heckle|negative|negative|
hedge|negative|negative|
hinder|negative|negative|
hindered|negative
hit|neutral|negative|
hoard|negative|negative|
hoax|negative|negative|
hobble|negative|negative|
hoodwink|negative|negative|
horrify|negative|negative|
humiliate|negative|negative|
humiliated|negative
hunger|negative|negative|
hunt|negative|negative|
hurt|negative|negative|
hustle|neutral|negative|
ignore|negative|negative|
ignored|negative
ignoring|negative
impair|negative|negative|
impeach|negative|negative|
impede|negative|negative|
imperil|negative|negative|
impinge|negative|negative|
implicate|negative|negative|
implode|negative|negative|
importune|negative|negative|
impose|negative|negative|
impoverish|negative|negative|
imprecate|negative|negative|
imprison|negative|negative|
impugn|negative|negative|
incense|negative|negative|
incite|negative|negative|
inculcate|negative|negative|
indulge|negative|negative|
infect|negative|negative|
infected|negative
infecting|negative
infest|negative|negative|
inflame|negative|negative|
inflict|negative|negative|
infringe|negative|negative|
infuriate|negative|negative|
inhibit|negative|negative|
injure|negative|negative|
insinuate|negative|negative|
instigate|negative|negative|
insult|negative|negative|
interfere|negative|negative|
interrupt|negative|negative|
interrupted|negative
interrupting|negative
intimidate|negative|negative|
intoxicate|negative|negative|
intrude|negative|negative|
inundate|negative|negative|
invade|negative|negative|
invalidate|negative|negative|
inveigle|negative|negative|
irk|negative|negative|
ireked|negative
irritate|negative|negative|
irritated|negative
isolate|negative|negative|
itch|negative|negative|
jabber|negative|negative|
jail|negative|negative|
jar|negative|negative|
jeer|negative|negative|
jeopardize|negative|negative|
jerk|negative|negative|
jolt|negative|negative|
keen|negative|negative|
kick|negative|negative|
kidnap|negative|negative|
kill|negative|negative|
killed|negative
killing|negative
knife|negative|negative|
knock|negative|negative|
lack|negative|negative|
lacks|negative
lacking|negative
lag|negative|negative|
lags|negative
laid|negative|negative|
lambast|negative|negative|
lambaste|negative|negative|
lament|negative|negative|
languish|negative|negative|
laugh|negative|negative|
lay|negative|negative|
leak|negative|negative|
lecture|negative|negative|
leech|negative|negative|
leer|negative|negative|
lessen|negative|negative|
let|neutral|negative|VH
lie|negative|negative|
limit|negative|negative|
liquidate|negative|negative|
loathe|negative|negative|
long|negative|negative|
loom|negative|negative|
loot|negative|negative|
lose|negative|negative|
losing|negative
lost|negative|negative|
lull|negative|negative|
lurch|negative|negative|
lure|negative|negative|
lurk|negative|negative|
lying|negative|negative|
madden|negative|negative|
make|neutral|negative|VH
maledict|negative|negative|
malign|negative|negative|
mangle|negative|negative|
manipulate|negative|negative|
mar|negative|negative|
massacre|negative|negative|
meddle|negative|negative|
menace|negative|negative|
mess|negative|negative|
miff|negative|negative|
mind|negative|negative|
mire|negative|negative|
misapprehend|negative|negative|
misbecome|negative|negative|
misbehave|negative|negative|
miscalculate|negative|negative|
misguide|negative|negative|
misguides|negative
mishandle|negative|negative|
misinform|negative|negative|
misinterpret|negative|negative|
misjudge|negative|negative|
mislead|negative|negative|
mislike|negative|negative|
mismanage|negative|negative|
misread|negative|negative|
misrepresent|negative|negative|
miss|neutral|negative|VH
mistake|negative|negative|
mistaken|negative|negative|
slow|negative
slows|negative
slowing|negative
slack|negative
slacked|negative
slacking|negative
mistreat|negative
mistreats|negative
mistreating|negative
mistreatin|negative
mistrust|negative|negative|
misunderstand|negative|negative|
misunderstands|negative
misunderstanding|negative|negative|
misunderstood|negative|negative|
misuse|negative|negative|
moan|negative|negative|
mock|negative|negative|
molest|negative|negative|
moon|negative|negative|
mope|negative|negative|
mortify|negative|negative|
mourn|negative|negative|
muddle|negative|negative|
mumble|negative|negative|
murder|negative|negative|
mutter|negative|negative|
mystify|negative|negative|
nag|negative|negative|
nauseate|negative|negative|
needle|negative|negative|
negate|negative|negative|
negated|negative
neglect|negative|negative|
nettle|negative|negative|
niggle|negative|negative|
nix|negative|negative|
nullify|negative|negative|
numb|negative|negative|
object|negative|negative|
obliterate|negative|negative|
obscure|negative|negative|
obsess|negative|negative|
obstruct|negative|negative|
offend|negative|negative|
offends|negative
offended|negative
omit|negative|negative|
omits|negative
oppose|negative|negative|
opposed|negative
opposes|negative
oppress|negative|negative|
order|neutral|negative|
ostracize|negative|negative|
ostracizes|negative
ostracized|negative
oust|negative|negative|
outrage|negative|negative|
outraged|negative
overact|negative|negative|
overawe|negative|negative|
overbalance|negative|negative|
overcome|negative|negative|
overdo|negative|negative|
overemphasize|negative|negative|
overflow|negative|negative|
overlook|negative|negative|
overplay|negative|negative|
overpower|negative|negative|
overreach|negative|negative|
overrun|negative|negative|
overshadow|negative|negative|
oversimplify|negative|negative|
overthrow|negative|negative|
overturn|negative|negative|
overwhelm|negative|negative|
owe|negative|negative|
pain|negative|negative|
pan|negative|negative|
panic|negative|negative|
paralize|negative|negative|
parody|negative|negative|
partition|negative|negative|
patronize|negative|negative|
peeve|negative|negative|
penalize|negative|negative|
perish|negative|negative|
perplex|negative|negative|
persecute|negative|negative|
perturb|negative|negative|
pervert|negative|negative|
petrify|negative|negative|
pettifog|negative|negative|
pick|neutral|negative|VH
piece|negative|negative|
pillage|negative|negative|
pillory|negative|negative|
pinch|negative|negative|
pine|negative|negative|
pique|negative|negative|
pity|negative|negative|
plagiarize|negative|negative|
plague|negative|negative|
plod|negative|negative|
plot|negative|negative|
plunder|negative|negative|
polemize|negative|negative|
pollute|negative|negative|
pound|negative|negative|
pout|negative|negative|
prate|negative|negative|
prattle|negative|negative|
precipitate|negative|negative|
prejudge|negative|negative|
preoccupy|negative|negative|
presume|negative|negative|
pretend|negative|negative|
prevaricate|negative|negative|
prickle|negative|negative|
procrastinate|negative|negative|
prod|negative|negative|
profane|negative|negative|
prohibit|negative|negative|
propagandize|negative|negative|
prosecute|negative|negative|
protest|negative|negative|
provoke|negative|negative|
prowl|negative|negative|
pry|negative|negative|
punch|negative|negative|
punish|negative|negative|
push|negative|negative|
puzzle|negative|negative|
quack|negative|negative|
quarrel|negative|negative|
quash|negative|negative|
quibble|negative|negative|
quit|negative|negative|
rack|negative|negative|
rage|negative|negative|
raid|negative|negative|
rail|negative|negative|
ramble|negative|negative|
rampage|negative|negative|
rankle|negative|negative|
rant|negative|negative|
ration|negative|negative|
rationalize|negative|negative|
rattle|negative|negative|
ravage|negative|negative|
rebel|negative|negative|
rebuff|negative|negative|
rebuke|negative|negative|
rebut|negative|negative|
recant|negative|negative|
recede|negative|negative|
recoil|negative|negative|
refrain|negative|negative|
refuse|negative|negative|
refuses|negative
refused|negative
refusing|negative
refute|negative|negative|
regress|negative|negative|
regret|negative|negative|
regreted|negative
regretted|negative
regretting|negative
reject|negative|negative|
rejected|negative
rejecting|negative
relapse|negative|negative|
renounce|negative|negative|
repeal|negative|negative|
repel|negative|negative|
repress|negative|negative|
reprimand|negative|negative|
reproach|negative|negative|
reprove|negative|negative|
repudiate|negative|negative|
repudiated|negative
repugn|negative|negative|
repulse|negative|negative|
repulsed|negative
resent|negative|negative|
restrict|negative|negative|
restricted|negative
retaliate|negative|negative|
relatiated|negative
retard|negative|negative|
retarted|negative
retire|negative|negative|
retract|negative|negative|
retracted|negative
retreat|negative|negative|
retreated|negative
revenge|negative|negative|
revert|negative|negative|
revile|negative|negative|
reviled|negative
revoke|negative|negative|
revoked|negative
revolt|negative|negative|
rhapsodize|negative|negative|
rid|negative|negative|
ride|neutral|negative|
ridicule|negative|negative|
rediculed|negative
rile|negative|negative|
rip|negative|negative|
ripped|negative
rival|negative|negative|
rock|positive
rocking|positive
rob|negative
robbing|negative
root|neutral|negative|
rot|negative|negative|
rotted|negative
rotting|negative
rue|negative|negative|
rued|negative
ruffle|negative|negative|
ruffled|negative
ruin|negative|negative|
ruined|negative
rumple|negative|negative|
run|neutral|negative|VH
runaway|negative|negative|
rupture|negative|negative|
sabotage|negative|negative|
sadden|negative|negative|
sag|negative|negative|
sank|negative|negative|
sap|negative|negative|
sass|negative|negative|
satirize|negative|negative|
savage|negative|negative|
scald|negative|negative|
scandalize|negative|negative|
scar|negative|negative|
scare|negative|negative|
scared|negative|negative|
scheme|negative|negative|
scoff|negative|negative|
scold|negative|negative|
scorch|negative|negative|
scorn|negative|negative|
scorned|negative
scowl|negative|negative|
scrape|negative|negative|
scream|negative|negative|
screech|negative|negative|
screw|negative|negative|
screwing|negative
secede|negative|negative|
seethe|negative|negative|
seize|negative|negative|
sentence|negative|negative|
sequester|negative|negative|
sermonize|negative|negative|
serve|negative|negative|
service|neutral|negative|
shadow|neutral|negative|
shake|negative|negative|
shame|negative|negative|
shatter|negative|negative|
shell|negative|negative|
shirk|negative|negative|
shitting|negative
shock|negative|negative|
shocked|negative
shoot|neutral|negative|
shortchange|negative|negative|
shot|negative|negative|
shove|negative|negative|
show|neutral|negative|VH
shred|negative|negative|
shriek|negative|negative|
shrivel|negative|negative|
shroud|negative|negative|
shrouded|negative|negative|
shrug|negative|negative|
shun|negative|negative|
sicken|negative|negative|
sidetrack|negative|negative|
simmer|negative|negative|
sin|negative|negative|
skulk|negative|negative|
slam|negative|negative|
slander|negative|negative|
slap|negative|negative|
slash|negative|negative|
slaughter|negative|negative|
slight|negative|negative|
slump|negative|negative|
smack|negative|negative|
smash|negative|negative|
smear|negative|negative|
smolder|negative|negative|
smother|negative|negative|
smoulder|negative|negative|
smuggle|negative|negative|
snarl|negative|negative|
snatch|negative|negative|
sneak|negative|negative|
sneer|negative|negative|
snore|negative|negative|
snub|negative|negative|
sob|negative|negative|
sober|negative|negative|
sorrow|negative|negative|
spank|negative|negative|
spear|negative|negative|
spill|negative|negative|
split|negative|negative|
spoil|negative|negative|
spook|negative|negative|
spoon-feed|negative|negative|
sprain|negative|negative|
spurn|negative|negative|
sputter|negative|negative|
squabble|negative|negative|
squander|negative|negative|
squash|negative|negative|
squirm|negative|negative|
stab|negative|negative|
stagger|negative|negative|
stagnate|negative|negative|
stain|negative|negative|
stammer|negative|negative|
stamp|negative|negative|
startle|negative|negative|
starve|negative|negative|
steal|negative|negative|
stew|negative|negative|
stifle|negative|negative|
stigma|negative|negative|
stigmatize|negative|negative|
sting|negative|negative|
stink|negative|negative|
stole|negative|negative|
stolen|negative|negative|
storm|negative|negative|
straggle|negative|negative|
strain|negative|negative|
strangle|negative|negative|
stray|negative|negative|
stress|negative|negative|
stressing|negative
stressin|negative
strike|negative|negative|
struck|negative|negative|
struggle|negative|negative|
strut|negative|negative|
stump|negative|negative|
stun|negative|negative|
stupify|negative|negative|
subjugate|negative|negative|
subside|negative|negative|
subtract|negative|negative|
subvert|negative|negative|
succumb|negative|negative|
suffer|negative|negative|
suffocate|negative|negative|
sugar-coat|negative|negative|
sulk|negative|negative|
sully|negative|negative|
sunder|negative|negative|
suppress|negative|negative|
suspect|negative|negative|
suspend|negative|negative|
suspended|negative
removed|negative
missing|negative
swagger|negative|negative|
swear|negative|negative|
swindle|negative|negative|
swoon|negative|negative|
swore|negative|negative|
sympathize|negative|negative|
taint|negative|negative|
tamper|negative|negative|
tarnish|negative|negative|
tatter|negative|negative|
taunt|negative|negative|
tax|negative|negative|
tear|negative|negative|
tease|negative|negative|
temper|negative|negative|
terrorize|negative|negative|
thirst|negative|negative|
thrash|negative|negative|
threaten|negative|negative|
throttle|negative|negative|
throttled|negative
throttling|negative
throw|negative|negative|
thumb|negative|negative|
thwart|negative|negative|
tire|negative|negative|
tired|negative|negative|
toil|negative|negative|
topple|negative|negative|
torment|negative|negative|
torture|negative|negative|
traduce|negative|negative|
trample|negative|negative|
transgress|negative|negative|
trap|negative|negative|
traumatize|negative|negative|
travesty|negative|negative|
trespass|negative|negative|
trick|negative|negative|
tricks|negative
tricking|negative
trivialize|negative|negative|
trivializes|negative
trouble|negative|negative|
trudge|negative|negative|
try|neutral|negative|VH
trying|negative
turn|neutral|negative|VH
twist|negative|negative|
twitch|negative|negative|
underestimate|negative|negative|
undermine|negative|negative|
undermines|negative
undid|negative|negative|
undo|negative|negative|
undone|negative|negative|
unleash|negative|negative|
unnerve|negative|negative|
unsettle|negative|negative|
unsettles|negative
upbraid|negative|negative|
uproot|negative|negative|
upset|negative|negative|
usurp|negative|negative|
vanish|negative|negative|
veto|negative|negative|
vex|negative|negative|
victimize|negative|negative|
vie|negative|negative|
vilify|negative|negative|
villify|negative|negative|
violate|negative|negative|
violates|negative
violated|negative
violating|negative
vomit|negative|negative|
wail|negative|negative|
wallow|negative|negative|
wane|negative|negative|
warp|negative|negative|
waste|negative|negative|
weaken|negative|negative|
wear|negative|negative|
weary|negative|negative|
weep|negative|negative|
whack|negative|negative|
wheedle|negative|negative|
whimper|negative|negative|
whine|negative|negative|
whip|negative|negative|
wilt|negative|negative|
wince|negative|negative|
withheld|negative|negative|
withhold|negative|negative|
worn|negative|negative|
worry|negative|negative|
worsen|negative|negative|
wound|negative|negative|
wrangle|negative|negative|
wreck|negative|negative|
wrest|negative|negative|
wrestle|negative|negative|
wretch|negative|negative|
writhe|negative|negative|
wrong|negative|negative|
yawn|negative|negative|
yelp|negative|negative|
absorbed|neutral|neutral|
accentuate|neutral|neutral|
affect|neutral|neutral|
air|neutral|neutral|
allegorize|neutral|neutral|
amplify|neutral|neutral|
apprehend|neutral|neutral|
assess|neutral|neutral|
believe|neutral|neutral|
cogitate|neutral|neutral|
comprehend|neutral|neutral|
confide|neutral|neutral|
conjecture|neutral|neutral|
consider|neutral|neutral|
contemplate|neutral|neutral|
decide|neutral|neutral|
deduce|neutral|neutral|
discern|neutral|neutral|
engage|neutral|neutral|
engross|neutral|neutral|
evaluate|neutral|neutral|
expound|neutral|neutral|
extemporize|neutral|neutral|
feeling|neutral|neutral|
felt|neutral|neutral|
floor|neutral|neutral|
foretell|neutral|neutral|
galvanize|neutral|neutral|
glean|neutral|neutral|
hypnotize|neutral|neutral|
ignite|neutral|neutral|
imagine|neutral|neutral|
imply|neutral|neutral|
infer|neutral|neutral|
intend|neutral|neutral|
intimate|neutral|neutral|
intrigue|neutral|neutral|
knew|neutral|neutral|
know|neutral|neutral|
matter|neutral|neutral|
mean|neutral|neutral|
metaphorize|neutral|neutral|
move|neutral|neutral|
need|neutral|neutral|
pacify|neutral|neutral|
philosophize|neutral|neutral|
ponder|neutral|neutral|
pray|neutral|neutral|
proclaim|neutral|neutral|
prognosticate|neutral|neutral|
prophesy|neutral|neutral|
react|neutral|neutral|
regard|neutral|neutral|
reiterate|neutral|neutral|
scrutinize|neutral|neutral|
soliloquize|neutral|neutral|
speculate|neutral|neutral|
stir|neutral|neutral|
stupefy|neutral|neutral|
suppose|neutral|neutral|
surprise|neutral|neutral|
taste|neutral|neutral|
theoretize|neutral|neutral|
think|neutral|neutral|
tint|neutral|neutral|
touch|neutral|neutral|
transport|neutral|neutral|
view|neutral|neutral|
abide|positive|positive|
abound|positive|positive|
absolve|positive|positive|
accede|positive|positive|
accept|positive|positive|VH
acclaim|positive|positive|
accommodate|positive|positive|
accomplish|positive|positive|
accord|positive|positive|
accrue|positive|positive|
achieve|positive|positive|
acknowledge|positive|positive|
acquaint|positive|positive|
acquit|positive|positive|
admire|positive|positive|
admit|neutral|positive|VH
adore|positive|positive|
adorn|positive|positive|
adulate|positive|positive|
advance|positive|positive|
advocate|neutral|positive|VH
affiliate|neutral|positive|VH
affirm|neutral|positive|VH
affix|positive|positive|
afford|positive|positive|
agree|positive|positive|
aid|positive|positive|
allay|positive|positive|
alleviate|positive|positive|
allied|positive|positive|
allow|neutral|positive|VH
allure|positive|positive|
amaze|positive|positive|
ameliorate|positive|positive|
amuse|positive|positive|
anoint|positive|positive|
appeal|positive|positive|
appease|positive|positive|
append|positive|positive|
applaud|positive|positive|
appoint|positive|positive|
appreciate|positive|positive|
approach|positive|positive|
approve|positive|positive|
arbitrate|neutral|positive|VH
arouse|positive|positive|
ascribe|positive|positive|
aspire|positive|positive|
assent|positive|positive|
assist|neutral|positive|VH
associate|neutral|positive|VH
assuage|positive|positive|
assure|positive|positive|
stop|negative
astonish|positive|positive|
astound|positive|positive|
attain|positive|positive|
attend|positive|positive|
attest|positive|positive|
attract|positive|positive|
augment|positive|positive|
aver|positive|positive|
award|positive|positive|
awe|positive|positive|
back|positive|positive|
baptize|positive|positive|
bargain|positive|positive|
bask|positive|positive|
beatify|positive|positive|
beautify|positive|positive|
befit|positive|positive|
befriend|positive|positive|
benefit|positive|positive|
bequeath|positive|positive|
bestow|positive|positive|
betroth|positive|positive|
better|positive|positive|
bless|positive|positive|
bloom|positive|positive|
blossom|positive|positive|
boast|positive|positive|
bolster|positive|positive|
boost|positive|positive|
brave|positive|positive|
brook|positive|positive|
call|neutral|positive|VH
calm|positive|positive|
capitalize|positive|positive|
captivate|positive|positive|
care|positive|positive|
caress|positive|positive|
celebrate|positive|positive|
charm|positive|positive|
cheer|positive|positive|
cherish|positive|positive|
civilize|positive|positive|
clarify|positive|positive|
clean|positive|positive|
cleanse|positive|positive|
clear|positive|positive|
coax|positive|positive|
coddle|positive|positive|
cohere|positive|positive|
collaborate|positive|positive|
comfort|positive|positive|
commemorate|positive|positive|
commend|positive|positive|
communicate|positive|positive|
compensate|positive|positive|
complement|positive|positive|
complete|positive|positive|
compliment|positive|positive|
compromise|positive|positive|
conciliate|positive|positive|
concur|positive|positive|
condone|positive|positive|
confer|positive|positive|
confute|positive|positive|
congratulate|positive|positive|
congregate|positive|positive|
conjure|positive|positive|
connect|positive|positive|
conquer|positive|positive|
consent|positive|positive|
conserve|positive|positive|
consign|positive|positive|
console|positive|positive|
consolidate|positive|positive|
consult|positive|positive|
consummate|positive|positive|
contact|neutral|positive|
content|positive|positive|
contribute|positive|positive|
convene|positive|positive|
convince|positive|positive|
cooperate|positive|positive|
coordinate|positive|positive|
correct|positive|positive|
counsel|positive|positive|
court|positive|positive|
crave|positive|positive|
create|positive|positive|
credit|positive|positive|
cuddle|positive|positive|
culminate|positive|positive|
cultivate|positive|positive|
cure|positive|positive|
curtsey|positive|positive|
dance|positive|positive|
dare|positive|positive|
dawn|positive|positive|
daydream|positive|positive|
dazzle|positive|positive|
decipher|positive|positive|
decorate|positive|positive|
dedicate|positive|positive|
defend|positive|positive|
delight|positive|positive|
demystify|positive|positive|
descry|positive|positive|
deserve|positive|positive|
desire|positive|positive|
destine|positive|positive|
devote|positive|positive|
dig|positive|positive|
dignify|positive|positive|
discuss|positive|positive|
distinguish|positive|positive|
disappointed|negative
divine|positive|positive|
donate|positive|positive|
dote|positive|positive|
dream|positive|positive|
ease|positive|positive|
economize|positive|positive|
edify|positive|positive|
elaborate|positive|positive|
elate|positive|positive|
electrify|positive|positive|
elevate|positive|positive|
emancipate|positive|positive|
embellish|positive|positive|
embolden|positive|positive|
embrace|positive|positive|
empower|positive|positive|
enable|positive|positive|
enchant|positive|positive|
encourage|positive|positive|
endear|positive|positive|
endorse|positive|positive|
endow|positive|positive|
endure|positive|positive|
